"date_time","temp_C","low_range_cond_uS_cm"
"2023-07-04 06:30:00",19.03,80.7
"2023-07-04 06:45:00",18.98,80.7
"2023-07-04 07:00:00",18.93,80.7
"2023-07-04 07:15:00",18.9,80.7
"2023-07-04 07:30:00",18.86,80.7
"2023-07-04 07:45:00",18.82,80.7
"2023-07-04 08:00:00",18.79,80.8
"2023-07-04 08:15:00",18.78,80.8
"2023-07-04 08:30:00",18.77,80.8
"2023-07-04 08:45:00",18.75,80.9
"2023-07-04 09:00:00",18.75,81
"2023-07-04 09:15:00",18.77,81.1
"2023-07-04 09:30:00",18.78,81.3
"2023-07-04 09:45:00",18.8,81.3
"2023-07-04 10:00:00",18.84,81.5
